"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 06 18:00:47 GMT 2024","Thu Jun 06 18:00:48 GMT 2024","313","tests.api","test_api_login","","","","test_should_return_422_on_wrong_password",""
"passed","Thu Jun 06 18:00:47 GMT 2024","Thu Jun 06 18:00:47 GMT 2024","14","tests.api","test_api_login","","","","test_should_return_400_if_username_or_password_too_short",""
"passed","Thu Jun 06 18:01:17 GMT 2024","Thu Jun 06 18:01:17 GMT 2024","691","tests","test_login","","","","test_failed_login",""
"passed","Thu Jun 06 18:00:48 GMT 2024","Thu Jun 06 18:00:48 GMT 2024","301","tests.api","test_api_login","","","","test_should_return_422_on_wrong_username",""
"passed","Thu Jun 06 18:01:15 GMT 2024","Thu Jun 06 18:01:15 GMT 2024","44","tests","test_home","","","","test_successful_login",""
"passed","Thu Jun 06 18:00:46 GMT 2024","Thu Jun 06 18:00:47 GMT 2024","723","tests.api","test_api_login","","","","test_successful_api_login",""
"passed","Thu Jun 06 18:01:15 GMT 2024","Thu Jun 06 18:01:16 GMT 2024","679","tests","test_login","","","","test_successful_login",""
"passed","Thu Jun 06 18:01:08 GMT 2024","Thu Jun 06 18:01:09 GMT 2024","1134","tests","test_edit","","","","test_autocomplete",""
"passed","Thu Jun 06 18:01:11 GMT 2024","Thu Jun 06 18:01:14 GMT 2024","2795","tests","test_edit","","","","test_edit",""
